,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
115,999.31,28.53,2.0,0.0,1.0,46.13435,6.01756,19.4263,19.41072,21.70319,37.76939,26.688740000000006,16.57934,11.64498,22.26284,76.47569,67.21969,56.24383,69.26692,87.92566,79.89755,69.34012,68.14263000000001,75.07949,82.47711,17.031589999999998,57.89034,4.98081,2.0,-2.0,0.0,0.9999666213989258,3.0600020295423747e-08,2.339609409318655e-06,1.1349186479492346e-06,2.317769030923955e-05,5.038582457927987e-07,6.513595508295111e-06
116,998.95,28.17,0.0,0.0,1.0,46.25937,5.18444,20.50669,18.45955,23.5886,37.16212,26.33533,15.24059,10.88139,21.86946,77.10709,67.22875,57.39221,68.54299,87.82186999999998,80.33979000000002,69.20832,67.95645999999999,75.2798,82.42576,6.95065,65.49485,5.3833199999999986,1.0,-2.0,1.0,0.002861926332116127,0.510520875453949,0.425601989030838,0.058607861399650574,6.4377900343970396e-06,0.0005318017210811377,0.0018690797733142972
117,997.63,26.85,1.0,0.0,1.0,46.80684,8.40448,31.83168,13.80271,29.21889,35.08801,24.5876,11.57087,11.08113,21.32384,82.68353,65.07685,62.40401,67.72097,86.36231,83.64965,70.38673,68.73997,78.15275,82.27372,8.916780000000003,63.17201,0.93923,1.0,-2.0,1.0,0.006226393394172192,0.5640007257461548,0.40927958488464355,0.01503793429583311,1.0467018000781536e-05,0.001540367491543293,0.0039045291487127542
118,996.94,26.17,1.0,0.0,1.0,47.04195,15.55076,38.01967,13.43556,29.0875,35.59393,25.5479,15.80728,12.87916,25.10899,85.81886999999998,63.84195,64.4416,68.95485,84.69209000000002,82.72928,69.54318,69.7542,78.31336999999998,82.29143,17.55169,63.39821,0.92961,1.0,-2.0,2.0,0.017386503517627716,0.4165845811367035,0.5106325149536133,0.039273932576179504,0.00013360168668441474,0.004739305004477501,0.01124940998852253
119,996.42,25.65,2.0,0.0,1.0,47.792,21.72776,41.10121,12.05548,28.85582,37.03402,28.15001,20.50986,14.61015,27.11056,87.86976999999997,63.85256,66.28114000000001,69.43987,83.15968000000002,80.90274000000002,67.2138,69.04068000000001,78.25262,82.13747,24.83098,62.42996,3.3773,1.0,-2.0,0.0,0.9999475479125977,3.215962962599406e-08,9.012435839395039e-06,3.920769813703373e-06,2.737035356403794e-05,4.368192207948596e-07,1.11552781163482e-05
120,995.94,25.17,0.0,0.0,1.0,48.23669,24.61969,42.01376,11.03995,29.38752,39.91704,32.03558,24.26373,16.71061,28.55644,89.08585,63.1183,67.21389,69.46126,81.96755999999998,77.75527,66.24799,68.9178,78.35152,80.66983,39.63937,65.87191999999999,4.20896,2.0,-2.0,2.0,0.02362392470240593,0.6422679424285889,0.2963979244232178,0.023532379418611526,0.00011831871961476281,0.0017058146186172962,0.012353869155049324
121,995.42,24.65,2.0,0.0,1.0,48.21509,24.45514,42.35591,10.23962,31.14526,42.65154,35.67468,26.66356,18.651,30.12432,89.84246999999998,62.56295,68.82695,70.72284,82.18637,76.83745,69.30293,70.09881,79.34116,80.69913000000003,43.41193,72.07565,7.616519999999999,2.0,-2.0,0.0,0.9995571374893188,3.915549484645453e-08,3.762467258638935e-06,9.713980034575798e-06,0.0004065106622874737,6.380068043654319e-06,1.6416943253716454e-05
122,995.02,24.25,0.0,0.0,1.0,48.04808,24.49109,42.22832,9.95599,32.2035,43.44207,37.60224,27.11855,20.38759,31.14675,90.25827,62.54001,68.83339000000001,71.94086,83.34144,79.66501,71.54826,71.49345,80.47279,81.73698,47.49988,87.24959,6.1966,0.0,-2.0,3.0,0.008253742009401321,0.6863629221916199,0.20602044463157654,0.08950372040271759,3.275377457612194e-05,0.0007823504274711013,0.009044013917446136
123,994.25,23.49,3.0,0.0,1.0,46.69928,23.98071,41.62095,10.52747,32.7572,43.56621,39.22703,27.21236,22.86434,30.80667,90.74896,64.50502,67.91792,74.02139,86.66246,87.6306,75.26488,74.80617,83.65422,85.6491,46.11484,90.58176,9.25091,0.0,1.0,0.0,0.2385011613368988,3.636545079643838e-05,0.0007504642708227038,0.07208852469921112,0.6795802116394043,0.008427555672824383,0.0006158273899927735
124,969.73,15.0,0.0,3.0,1.0,31.97829,8.40806,28.18195,19.25574,13.06588,45.51097,26.71517,13.08218,34.44619,19.85366,7.686439999999998,5.884519999999998,20.02075,5.67173,10.09174,8.33404,22.59282,10.14395,11.60817,6.66396,17.66019,7.024489999999999,8.60249,4.0,1.0,1.0,0.005649889353662729,0.47879716753959656,0.40957075357437134,0.09213779866695404,9.82237106654793e-05,0.008980459533631802,0.004765819292515516
125,968.4,34.73,1.0,3.0,1.0,25.42111,4.95641,13.34105,21.52771,18.70228,41.93746,18.81155,24.89117,32.58833,26.56298,19.87022,23.86641,35.94860999999999,1.1996,14.40641,22.67863,37.03331,15.84615,22.03899,9.44617,17.96976,16.35378,1.5375299999999998,4.0,1.0,2.0,0.050303466618061066,0.37369856238365173,0.3738446831703186,0.11022645980119705,0.0024558657314628363,0.03873380273580551,0.05073721706867218
126,967.64,33.98,2.0,3.0,1.0,19.20296,4.57257,7.13207,22.21486,16.441760000000002,39.80876,13.39787,26.85075,32.17811,28.855590000000007,31.50262,38.47871,49.64599000000001,5.28485,24.66955,35.25618,48.01986,22.33153,35.181709999999995,18.81895,16.80264,28.13294,4.17483,4.0,1.0,0.0,0.9996076226234436,6.35842525298358e-08,6.188968836795539e-05,3.8479818613268435e-05,0.00025003752671182156,1.4145219211059157e-05,2.760770803433843e-05
127,967.56,33.9,0.0,0.0,1.0,18.55184,4.5217800000000015,6.62892,22.37031,16.386670000000002,39.59259,13.21119,26.76657,32.05981,29.006970000000006,32.81357,40.05535,51.10962,5.98456,25.99877,36.65344,49.3609,23.29518,36.72768,20.04746,16.831529999999994,30.66184,4.52533,0.0,1.0,1.0,0.003115507308393717,0.7153948545455933,0.25211644172668457,0.02609640546143055,3.552360340108862e-06,0.0008188397623598576,0.00245436979457736
128,967.04,33.39,1.0,0.0,1.0,15.72734,4.12115,3.80709,23.23414,17.42449,38.35949,14.2188,25.60404,30.95869,29.76637,42.24685,50.37605,60.54776,11.33595,35.65681,45.84481,58.28281,30.32733,46.85263,28.67816,16.21958,44.13304,0.76369,0.0,1.0,1.0,0.008136220276355743,0.7598040699958801,0.19461828470230103,0.023628752678632736,3.2615658710710704e-05,0.004961844068020582,0.008818254806101322
129,966.44,32.79,1.0,0.0,1.0,15.826620000000002,3.73418,2.30667,24.34489,20.45538,36.38386,16.83515,24.00936,28.680840000000003,29.87555,54.68495,61.04155,70.73646,18.5044,47.37973,56.28384000000001,67.36219,39.92529,58.52793000000001,39.66468,16.23732,56.82216,1.59067,0.0,1.0,2.0,0.010529845021665096,0.7335094213485718,0.1998925507068634,0.037643369287252426,7.820397149771452e-05,0.006700655445456505,0.01164599321782589
130,965.8,32.16,2.0,0.0,1.0,17.28571,5.14191,2.30326,25.08316,22.74913,33.04994,18.80402,22.10629,27.053790000000006,29.188370000000006,67.967,68.56756999999999,79.66968,26.66118,59.58499000000001,66.65464,74.41193,50.64433,70.47688000000002,51.7574,14.66506,69.54611,4.57065,0.0,1.0,0.0,0.9999904632568359,1.1618528361623248e-09,6.7844484874513e-07,2.312037850060733e-07,7.131048732844647e-06,1.8681787139485095e-07,9.485548844168079e-07
131,965.43,31.81,0.0,0.0,1.0,18.78262,5.96842,2.87673,25.29645,23.52715,31.09517,17.951420000000006,20.67734,26.41627,28.66947,73.96282,70.76274000000002,83.28095,31.09476,65.82387,71.72237,78.15441,56.58606999999999,76.57203,58.50701,5.03836,80.88233000000002,4.81308,2.0,1.0,3.0,0.014838270843029022,0.5721001625061035,0.27527400851249695,0.12601768970489502,7.221120176836848e-05,0.0012222104705870152,0.010475503280758858
132,964.51,30.9,3.0,0.0,1.0,19.09099,6.53425,3.69377,25.41256,23.55635,27.33169,8.97362,16.387220000000006,24.97084,27.01743,83.25126999999998,72.56099,87.71155,40.99589,78.05848,81.07656999999998,86.64676,70.30296,84.21898,73.84976,5.00964,87.38178,9.29826,2.0,3.0,0.0,0.7963989973068237,1.2087386380699172e-07,2.4832213966874406e-05,0.0011972787324339151,0.1955433338880539,0.006804747506976128,3.039936927962117e-05
133,951.14,35.0,4.0,3.0,1.0,16.99889,11.83466,38.94219,24.91193,21.024420000000006,46.43621,21.33225,28.80506,25.04469,27.83975,7.6933,26.58851,23.69251,7.59885,11.19035,12.96912,44.81201,13.59581,5.67084,7.91632,21.01103,10.92619,8.227260000000001,4.0,3.0,1.0,0.05283704400062561,0.2505629360675812,0.4790544807910919,0.16926124691963196,0.0033913482911884785,0.018215764313936234,0.026677163317799568
134,950.38,34.88,1.0,3.0,1.0,12.62004,9.62743,42.2366,24.74211,17.3674,43.76751,21.63541,25.218000000000004,30.51825,28.12036,16.158479999999994,34.0281,30.61324,13.202329999999998,16.86894,21.57038,49.62449,19.83015,4.36394,14.52242,17.15832,18.32642,1.05427,4.0,3.0,2.0,0.0722489207983017,0.2251562625169754,0.2491263598203659,0.32620805501937866,0.012977134436368942,0.04542793333530426,0.0688553974032402
135,949.86,34.35,2.0,3.0,1.0,10.05991,7.716760000000002,43.095,24.71032,14.297820000000002,41.55546,21.63922,19.78337,33.00557,28.02253,24.75311,41.89156,39.1178,20.94839,23.87136,30.24146,54.69693,26.75051,7.81876,22.49261,14.08217,26.54348,5.33591,4.0,3.0,0.0,0.999573826789856,8.099005555095573e-08,5.8037941926158965e-05,3.5871376894647256e-05,0.00028969947015866637,1.3534520803659689e-05,2.8674940040218644e-05
136,949.26,33.74,0.0,0.0,1.0,8.44661,6.42036,42.99019000000001,24.48694,14.29086,38.84841,20.79875,14.93715,32.99833,27.7972,36.73199,52.63002,51.29357,31.68614,33.47489,41.98634000000001,61.82733,37.35596,15.91494,33.35422,7.54577,49.85764,6.7736399999999986,1.0,3.0,1.0,0.0011214115656912327,0.7995835542678833,0.1947190910577774,0.003987484145909548,3.1524211863143137e-07,0.00013729897909797728,0.0004510622820816934
137,948.86,33.34,1.0,0.0,1.0,8.82779,7.08052,41.76078,24.15041,15.59681,37.14298,20.07426,13.79564,31.93775,27.69613,45.31523,60.16904,60.051080000000006,39.56821,40.40016,50.64381,67.0905,45.57695,22.46856,41.07313,8.765089999999999,61.36204,1.51896,1.0,3.0,1.0,0.005156685132533312,0.9213907718658447,0.07022742927074432,0.0009614928858354688,2.3939132915984374e-06,0.0005613759276457131,0.0016997582279145718
138,948.09,32.56,1.0,0.0,1.0,11.65003,12.37571,36.80723,24.25478,17.95562,33.8437,18.52491,15.944770000000002,29.60136,27.37682,61.11824,75.25743,75.26531999999997,55.86835,54.87341,67.42985,77.50907,61.40997,35.80607,56.06446,11.96125,76.99622,1.12277,1.0,3.0,3.0,0.05735524743795395,0.6026319265365601,0.28270816802978516,0.025567924603819847,0.0003941712493542582,0.0062998151406645775,0.0250428207218647
139,946.97,31.42,3.0,0.0,1.0,19.17112,23.18042,31.0634,24.77298,21.20801,26.0244,16.19944,21.83536,28.14365,27.097590000000004,80.36129,88.12068000000002,87.77,78.75541,75.0013,86.29494,89.74846,80.26238000000002,54.9489,75.17913,22.93502,88.65129,9.51277,1.0,5.0,0.0,0.7231475710868835,1.6742709476602613e-06,0.00015284254914149642,0.008659182116389275,0.26214608550071716,0.005681744776666164,0.00021083804313093424
140,921.2,14.74,0.0,0.0,1.0,17.6177,29.776670000000006,27.057170000000006,20.04194,27.440620000000006,23.85475,41.52655,31.912370000000006,34.34725,21.97732,8.58446,12.84139,5.99585,27.61982,24.9927,36.11639,25.58574,2.39803,13.51106,6.81202,24.54405,5.98097,2.64582,2.0,5.0,1.0,0.033747680485248566,0.3052709102630615,0.32932692766189575,0.2589140236377716,0.0021474838722497225,0.026475436985492706,0.044117480516433716
141,920.92,14.46,1.0,0.0,1.0,17.33961,29.21618,26.59877,20.22913,27.183090000000004,23.63454,41.54914,32.03311,33.80492,22.8685,9.96173,12.01115,5.34213,27.02258,22.84631,37.90977,25.62141,2.11145,12.96908,6.68915,27.164990000000003,4.04282,0.84575,2.0,5.0,1.0,0.05134918540716171,0.23977753520011902,0.31893378496170044,0.26488086581230164,0.006253639701753855,0.05603251978754997,0.06277241557836533
142,919.47,34.99,1.0,0.0,1.0,8.49342,37.05711,15.89498,12.34386,33.76626,22.27726,37.24303,28.76546,32.62925,22.4958,21.5417,11.63717,9.00964,36.81645,27.46578,49.20819,33.82232,11.72929,18.91943,14.998879999999998,15.26237,11.17804,1.01336,2.0,5.0,1.0,0.048192333430051804,0.6345699429512024,0.23270277678966522,0.03196662664413452,0.0007831137045286596,0.022254500538110733,0.029530666768550873
143,918.67,34.24,1.0,0.0,1.0,5.07753,41.95394,13.10288,7.612610000000001,36.8037,21.22856,33.00029,29.18661,32.394040000000004,20.55071,35.51926,19.87089,22.6892,49.70003,41.53643,56.64206,43.57923,23.7124,32.351490000000005,26.9896,14.240279999999998,24.00187,0.94192,2.0,5.0,1.0,0.021178046241402626,0.7406070232391357,0.19475047290325165,0.017164092510938644,0.00014417104830499738,0.011081242933869362,0.01507487241178751
144,918.07,33.68,1.0,0.0,1.0,3.50189,42.8362,13.29042,6.1454900000000015,39.0736,20.29919,29.4236,30.261440000000004,33.582770000000004,20.02594,46.50085,28.234440000000006,35.00785,59.63566,52.10838,62.93881,51.80209,33.4191,44.85333,38.06759,13.68067,37.84748,1.2325,2.0,5.0,2.0,0.007932135835289955,0.8203169107437134,0.1484428346157074,0.010402470827102661,2.317581129318569e-05,0.0056192465126514435,0.0072631752118468285
145,917.1,33.0,2.0,0.0,1.0,2.69017,41.27547,15.63755,6.09281,37.70861,20.21545,21.91666,30.50917,32.93026,21.5409,62.27226,41.96443,54.84297,73.71594,68.89761,73.66407,64.19287,49.47403,65.84666,56.97756,14.50769,57.13335,4.39899,2.0,5.0,0.0,0.999903678894043,3.0751180020160973e-06,3.1668001611251384e-05,3.8037696867831983e-06,6.71730322210351e-06,3.6549636206473224e-06,4.751369488076307e-05
146,916.7,32.0,0.0,1.0,1.0,3.38783,40.20782,16.495,5.6823,35.08805,19.07164,18.79764,29.87721,31.91346,22.79207,67.21494,47.23871,60.32216,77.91903,73.88624,77.50244,68.71607,55.85185,72.86573,64.62065,6.9310100000000014,75.94091,4.24599,3.0,5.0,2.0,0.027259450405836105,0.38791823387145996,0.2930273711681366,0.24785880744457245,0.0012094536796212196,0.009882761165499687,0.03284383937716484
147,916.02,32.0,2.0,1.0,1.0,4.2058300000000015,38.48831,17.56643,4.71255,31.5228,13.29779,14.11701,27.12918,29.02451,24.755370000000006,71.09682,55.25576,63.81094,80.68914000000002,80.95884000000002,81.72716,74.60112,64.57811,80.5843,75.91022,5.7752300000000005,78.73366999999998,4.827,3.0,5.0,0.0,0.9998779296875,3.640557721951154e-08,2.6140147383557633e-05,1.0163264960283414e-05,6.805756129324436e-05,2.528150844227639e-06,1.5089909538801294e-05
148,915.54,31.0,0.0,0.0,1.0,4.97599,37.94846,17.57901,4.49124,29.64998,11.89613,11.09255,24.30083,27.48157,25.13068,71.4139,59.41026,64.16842,80.87133,83.78471,83.20739,74.7932,67.85218,83.59264,80.75019,15.69254,66.85441999999999,5.29364,2.0,5.0,2.0,0.0078356908634305,0.47259899973869324,0.39694106578826904,0.11254212260246277,5.725138180423528e-05,0.00207112031057477,0.00795380026102066
149,914.02,30.0,2.0,0.0,1.0,5.5940900000000005,38.05578,18.17983,3.35665,31.23377,15.707770000000002,15.7825,22.75471,33.42534000000001,23.19307,70.60929,68.18004,64.60955,82.98665,84.70606,83.33471,70.75565999999998,66.5703,77.78491,84.99448000000002,15.936470000000002,65.62898,4.51517,2.0,5.0,0.0,0.999934196472168,5.478909201883653e-07,1.5553954654023983e-05,5.208382390264887e-06,1.1630258995865006e-05,1.3349215350899613e-06,3.150377597194165e-05
150,913.73,30.0,0.0,0.0,1.0,5.09839,38.09476,18.36916,3.17496,31.36346,14.26822,15.88105,22.46394,33.66711,23.6203,71.34218,68.22341999999999,64.72915,83.5369,84.74846,82.92584000000002,69.47716,67.40141,77.19279,84.65486999999997,8.127189999999999,70.58793,3.798,0.0,5.0,3.0,0.004214582033455372,0.5313926339149475,0.38861751556396484,0.0697527676820755,1.4014047337695956e-05,0.0014003774849697948,0.004608175251632929
151,912.89,29.0,3.0,0.0,1.0,4.99025,38.06656,19.15174,3.18928,29.30781,6.34585,13.8525,21.99781,33.791290000000004,21.8223,73.82238000000002,68.29392,63.10711,84.88632,85.4712,78.22744,70.83523000000002,71.06181,78.02226999999998,84.58448,6.2950300000000015,74.71141,9.41307,0.0,8.0,0.0,0.6878869533538818,2.925267835962586e-06,0.00013187793956603855,0.008517295122146606,0.2932913601398468,0.009956763125956059,0.00021288901916705072
152,891.74,35.0,0.0,1.0,1.0,32.8119,25.64021,22.76935,27.03611,29.99457,3.06223,32.98904,29.99457,28.04171,21.24482,38.04538,8.89412,5.48183,6.2431800000000015,27.84631,10.32202,36.26755,27.84631,9.28863,6.8891,24.90343,6.7774100000000015,7.55903,3.0,6.0,2.0,0.02609695866703987,0.32515984773635864,0.5987465977668762,0.033977437764406204,0.0003579296753741801,0.008455398492515087,0.0072058625519275665
153,890.61,35.0,2.0,1.0,1.0,38.60745,22.61502,20.359720000000006,25.44874,33.03097,4.03877,33.03097,29.53846,27.95907,20.63905,46.37267,12.10665,4.69157,0.12086,42.80513,22.99768,42.80513,42.27658,13.5024,16.24094,23.32133,2.58482,5.16301,3.0,6.0,0.0,0.9988914728164673,3.099273453699425e-05,0.0005831295857205987,6.120109901530668e-05,8.609396900283173e-05,8.484412683174014e-05,0.00026209279894828796
154,890.57,35.0,0.0,0.0,1.0,38.82821,22.58889,20.26998,25.46091,32.98961,4.06052,32.98961,29.44443,28.02557,20.65056,46.72745,12.46788,4.77423,0.09457,43.09691,23.55989,43.09691,42.85806,13.91266,16.74171,22.77152,3.11177,5.31198,2.0,6.0,1.0,0.00211722101084888,0.9144065976142883,0.082920603454113,0.00019241817062720656,1.0671679717688676e-07,9.176269668387249e-05,0.00027130680973641574
155,889.73,35.0,1.0,0.0,1.0,43.13974,22.48431,19.28151,26.12023,31.65635,4.66604,31.65635,25.9129,26.81662,21.58224,55.25825,21.15097,9.14506,3.5904199999999995,50.11034,36.18433,50.11034,54.94947,25.29781,28.9384,18.78119,10.40936,1.33558,2.0,6.0,1.0,0.000631792179774493,0.9770548939704895,0.022218788042664528,1.5948398868204094e-05,4.9461292839225734e-09,2.5562705559423193e-05,5.323006917024031e-05
156,889.05,34.66,1.0,0.0,1.0,45.85741,20.2915,21.10242,26.860940000000006,35.27338,4.9351,31.0963,22.19733,24.62475,22.57146,63.39876,29.26736,17.23858,10.28844,52.45334,46.75695,56.09023000000001,62.93936,35.25281,39.48445,20.53013,18.74961,0.8827,2.0,6.0,2.0,0.00011914053175132722,0.9907159805297852,0.009151926264166832,2.138959644071292e-06,1.4698622874398382e-10,3.4565744044812163e-06,7.678119800402783e-06
157,888.41,34.03,2.0,0.0,1.0,47.03615,16.29307,24.23753,27.42555,35.42492,5.4191699999999985,31.41618,20.65264,26.98586,23.45538,71.64137,36.96822,27.02624,17.90578,59.91076,56.59296,61.07805,67.2729,45.17818,49.80447,25.17243,29.82202,5.5965,2.0,6.0,0.0,0.9999561309814453,8.849893674778286e-06,5.607937055174261e-06,4.991911168872321e-07,1.2303598850849085e-06,5.572936061071232e-06,2.2185999114299193e-05
158,887.04,32.69,0.0,0.0,1.0,46.09639,8.490680000000001,30.01067,27.34256,32.44838,10.18938,34.742090000000005,23.91886,36.76962,24.48417,88.76095,53.41084,45.63126,33.665620000000004,75.98694,74.0445,72.02456,79.46301,67.49566,70.54186999999997,43.61945,87.92267,8.54665,0.0,6.0,6.0,0.02015603333711624,0.30318790674209595,0.10393114387989044,0.5478830337524414,0.001260732184164226,0.005227207206189632,0.018353857100009918
159,885.56,31.23,6.0,0.0,1.0,47.16079000000001,5.56395,40.0318,26.8337,31.904090000000004,18.29344,37.01708,22.96966,44.24707,27.86246,93.27364,68.50367,60.15458,46.72151,85.27065,84.31017,82.56577,87.48261,89.90913,84.8134,47.11583,92.56169,8.36398,0.0,6.0,0.0,0.9987719655036926,1.373392422010511e-07,4.856348368775798e-06,5.269402754493058e-05,0.0011126373428851366,2.2226999135455117e-05,3.53819559677504e-05
160,874.14,35.0,4.0,1.0,1.0,33.107690000000005,16.50597,20.99255,4.8415300000000006,27.97488,3.10532,25.93708,23.3141,11.75543,12.5562,12.94478,7.38247,6.63555,15.47975,5.83663,15.32341,46.06523,6.70445,34.10031,13.75851,22.20952,5.50247,8.53306,2.0,6.0,1.0,0.019909856840968132,0.49890416860580444,0.43771275877952576,0.023209400475025177,0.00012520220479927957,0.012010710313916206,0.008127895183861256
161,873.54,35.0,1.0,1.0,1.0,35.60478,17.4923,21.72516,6.618530000000002,30.37616,3.93555,26.37342,23.18688,12.52109,14.38191,13.09061,8.48738,3.52339,19.05173,4.32471,19.96649,48.11377,4.76119,37.92161,20.099220000000006,22.56008,2.17731,1.4303,2.0,6.0,2.0,0.024311775341629982,0.33350619673728943,0.6040964722633362,0.01697581075131893,0.00015994558634702116,0.012206711806356907,0.00874307844787836
162,872.89,35.0,2.0,1.0,1.0,39.22,19.55882,23.16571,5.92314,34.55228,3.79141,26.4708,23.26508,13.73454,19.15362,15.52875,12.40914,-0.28773000000000004,20.04923,4.26778,25.83738,50.35234000000001,4.45918,41.90439,26.16305,25.9738,0.13228,5.4717699999999985,2.0,6.0,0.0,0.9966406226158142,3.946442302549258e-05,0.002090779133141041,0.0003170131822116673,0.00023463329125661403,0.00018902949523180723,0.0004883797373622656
163,872.61,35.0,0.0,0.0,1.0,40.92353,20.39432,23.85976,5.82632,36.26823,3.64747,26.778240000000004,23.08979,14.30296,21.33971,17.63055,14.59985,-2.03256,20.64751,5.22427,28.68218,51.37208,6.34316,43.65414000000001,29.21115,33.48669,4.04131,5.0926800000000005,4.0,6.0,1.0,0.004749349318444729,0.7363351583480835,0.2503955364227295,0.005707862321287394,5.165366928849835e-06,0.0009660526411607862,0.0018409502226859331
164,872.09,35.0,1.0,0.0,1.0,43.71028,22.03826,24.37863,4.56629,38.99602,3.58624,27.1496,23.18393,15.16712,25.40928,23.57485,18.82527,-3.54442,24.43411,10.07346,34.60411,53.7926,12.11418,47.74123,35.9007,38.2576,10.40634,1.31462,4.0,6.0,1.0,0.0042232321575284,0.8388256430625916,0.15237493813037872,0.001802273211069405,2.943188064818969e-06,0.0011024452978745103,0.001668694312684238
165,871.44,34.67,1.0,0.0,1.0,46.10403,22.30487,24.79164,2.8494200000000003,39.73589000000001,4.18881,27.77267,23.12091,16.30108,30.30815,33.74145,27.95999,-1.38024,32.6428,19.97409,43.42966,58.409180000000006,22.04701,53.85185,45.58376,39.26284,21.75258,1.24604,4.0,6.0,1.0,0.0011789167765527964,0.9216034412384033,0.07598169147968292,0.00047876237658783793,1.8914390409463522e-07,0.00028971521533094347,0.0004673089424613863
166,870.56,33.79,1.0,0.0,1.0,47.68243,21.67578,25.58417,1.0232,39.97501,6.2506900000000005,29.03125,24.52642,18.77909,35.50349,49.06652,44.4264,9.45726,45.85648,36.90053,57.59578000000001,65.28856,39.53389,62.20583000000001,59.16107,41.08155,39.00653,0.72368,4.0,6.0,1.0,0.0005086935125291348,0.9514474272727966,0.04736927151679993,0.0002783598320093006,3.270359982820992e-08,0.00014169109635986388,0.0002546395699027926
167,869.83,33.07,1.0,0.0,1.0,48.18826,22.12392,25.45541,0.66199,39.19487,9.86895,30.11516,25.6029,21.29241,37.90162,61.32879000000001,59.68318000000001,21.40952,56.78783000000001,50.41053,68.86242,69.12850999999999,55.16479,67.7134,68.50428000000001,38.08483,52.18452,1.46853,4.0,6.0,1.0,0.0024289502762258053,0.8935990929603577,0.09852294623851776,0.002749355975538492,1.3461025218930445e-06,0.0010201463010162115,0.0016780428122729063
168,869.03,32.27,1.0,0.0,1.0,48.26664,23.60031,25.11538,1.60046,33.5941,13.10062,30.98151,26.81887,20.10642,37.91307000000001,73.83874,73.86321,35.97255,68.08239,62.47935,77.90669,70.09585,70.72052,72.42612,75.72523000000002,32.33252,62.64024000000001,1.26605,4.0,6.0,1.0,0.018751582130789757,0.5700041055679321,0.3131643533706665,0.06914656609296799,0.000254053040407598,0.010556263849139214,0.018123190850019455
169,868.38,31.63,1.0,0.0,1.0,47.84333,26.02237,25.4702,2.4908200000000003,24.52209,11.33886,26.57212,26.2493,16.46504,36.56336,81.49328,81.43975999999998,47.53502,74.14036,67.61948000000001,81.19072,70.32591,78.34846999999998,72.84454000000002,80.15955,22.85792,67.23568,1.57072,4.0,6.0,1.0,0.02134123630821705,0.3666122555732727,0.36020389199256897,0.2097804695367813,0.0008455986971966922,0.01624196022748947,0.024974381551146507
170,867.74,30.99,1.0,0.0,1.0,47.86201,28.34107,26.83673,2.12604,15.665120000000002,9.58048,24.23956,22.78563,14.29747,34.72763,85.78968,84.69657,58.68757,77.78053,65.99425,81.4084,71.58565,81.48635999999998,70.85735,81.90065,15.57339,63.84355,1.46233,4.0,6.0,1.0,0.00917099043726921,0.602337121963501,0.32003507018089294,0.05475107580423355,6.326063885353506e-05,0.005672053899616003,0.007970375940203667
171,866.65,29.91,1.0,0.0,1.0,48.62203,31.2983,26.9189,2.32773,12.87085,9.7414,25.55911,23.60456,15.12645,36.56401,86.52431999999997,86.46989,73.97039000000002,80.78094,58.48614,81.48441,71.4411,82.96271,68.1362,79.92308,14.17592,57.18153,1.27556,4.0,6.0,1.0,0.00163666857406497,0.8304065465927124,0.16047582030296326,0.005356551147997379,1.0747571650426835e-06,0.0008990314090624452,0.0012242128141224384
172,865.72,28.99,1.0,0.0,1.0,48.40117,32.68925,21.8309,2.29999,16.53771,10.84597,26.96955,26.07108,17.15982,39.26123,84.23343,88.35843,81.68715,79.58377,56.08343000000001,80.83995,71.3954,83.09472,68.78123000000001,79.37914,18.2869,55.4652,1.22383,4.0,6.0,1.0,0.0017231607344001532,0.8160446882247925,0.1709233820438385,0.008616757579147816,1.5622212004018365e-06,0.0011222101747989655,0.001568227307870984
173,864.72,28.0,1.0,0.0,1.0,47.70054,32.82636,19.36231,3.3633800000000003,21.00086,11.43383,27.86303,25.61642,18.06321,39.98745,78.76486,89.44398000000002,86.97339000000002,78.05,55.65189,80.22389,70.7334,83.64079,69.17916,79.46099,22.66634,56.02144000000001,1.01913,4.0,6.0,1.0,0.002311192685738206,0.7544297575950623,0.2220519632101059,0.01696605794131756,3.855502654914744e-06,0.0017710670363157988,0.002466024598106742
174,863.79,27.0,1.0,0.0,1.0,46.1792,33.22948,18.30133,3.93953,24.52825,11.74639,29.68592,26.45443,19.46859,39.23004,72.06264,90.79551,88.52346999999997,75.14673,57.23039,80.13495999999998,69.81137,83.72513000000002,69.20496999999999,77.43228,26.2437,57.42466,1.39806,4.0,6.0,2.0,0.0029926015995442867,0.6997667551040649,0.26183658838272095,0.028755249455571175,8.728964530746453e-06,0.002844476606696844,0.0037955245934426785
175,863.23,27.0,2.0,0.0,1.0,44.9134,33.59449,18.9633,4.42615,27.20653,12.4051,30.9929,26.30367,21.30408,39.46248,68.82722,92.0571,87.25027,73.45881999999997,58.26539,79.99428,69.64399999999999,83.72025,69.22112,76.01925,29.34389,59.25482,4.74877,4.0,6.0,0.0,0.9998226165771484,1.3807006382648979e-07,1.122197772929212e-05,1.2526795217127074e-05,0.00012158947356510907,4.787600573763484e-06,2.709904219955206e-05
