,game.clock,shot.clock,event.descrip_0,event.descrip_1,event.descrip_2,event.descrip_3,event.descrip_4,event.descrip_5,event.descrip_6,position_0,position_1,position_2,position_3,position_4,home,p1_x,p2_x,p3_x,p4_x,p5_x,p6_x,p7_x,p8_x,p9_x,p10_x,p1_y,p2_y,p3_y,p4_y,p5_y,p6_y,p7_y,p8_y,p9_y,p10_y,ball_x,ball_y,ball_z,p.poss_0,p.poss_1,p.poss_2,p.poss_3,p.poss_4,p.poss_5,p.poss_6,p.poss_7,p.poss_8,p.poss_9,score_difference,label,prediction
2657,0.21197887079132785,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.223206236736902,0.6924124785495654,0.6922215794315413,0.17298923699873534,0.5205559016163316,0.5383733810923355,0.5661228866951387,0.42133029387213744,0.34181518676177836,0.6393097135579899,0.8662856151472714,0.3287017810451089,0.33497070601325035,0.8150463878316314,1.0,0.9406577206748277,0.21957247026403592,0.5415162054360292,0.45176257475501064,0.33022002007404705,0.4644932629114203,0.9611195393198944,0.36640420632951615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,0,0
2658,0.21139383250947508,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.18862302612593926,0.608552457127196,0.6827717344916211,0.14505180579488988,0.5072213879879375,0.473540276672074,0.5520439392717271,0.3304232689945679,0.32863017765540053,0.5875875792217612,0.8961502163917294,0.24914539646523726,0.3099666290839965,0.7459613643941445,0.9860497923720142,0.9219111407487457,0.20766700357866827,0.6048786634080038,0.4483381220152679,0.2640039206227459,0.2492363597147419,0.8805753644548143,0.18936099830684788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1
2659,0.2094521837189781,0.9756944444444442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.17352430890305848,0.45825096069688115,0.683698491127908,0.14696543695928777,0.5406480383995111,0.4585330539742603,0.42902705958022486,0.18861496020125304,0.2985911611163729,0.5698353381289238,0.902903054211849,0.20255977359631164,0.21771000245259353,0.4652282657785002,0.8614053456991662,0.7396491665792689,0.18560687714996865,0.8179299829911744,0.3176154330543069,0.16057087772562928,0.20412843743231154,0.8736589211570237,0.11423553530156823,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1
2660,0.20870604793922382,0.9499421296296295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.24708712515185433,0.41856286637032514,0.6650812287207307,0.14019581247924717,0.5745617774896469,0.4895967613889342,0.39544446009352396,0.23187589203470207,0.2884125790705827,0.5768761006477033,0.8814684824860047,0.18925917798236555,0.19152576960889106,0.3895652739296704,0.7930990558495142,0.6727240385767613,0.17129261448603958,0.8057517983284775,0.2948380563958102,0.14166024081485395,0.2785518115607581,0.8523867292848905,0.08478165302134068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1
2661,0.20802774268490173,0.9270833333333331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.31879722948310163,0.4120008624690848,0.6458357596047153,0.1293541738835294,0.5528679976663137,0.510264632393735,0.39854047026087486,0.2908020332504879,0.2734261794792611,0.5770746898287716,0.8434522370283365,0.18336970090946544,0.17771243029243095,0.33373100686623997,0.7356986933424636,0.6116626955603431,0.1573261738763475,0.7618356258581305,0.2692450631893304,0.128542391579875,0.35155620668508547,0.8147513858640772,0.08064162774738229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1
2662,0.2074172679560119,0.9062499999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.39144663733252694,0.4546959854541569,0.6489202697191848,0.13594700249042768,0.5093556825674541,0.5083702240535268,0.42297838852837966,0.3540508894088877,0.2531465672465093,0.5701294411445743,0.7946713941649762,0.18756456624937115,0.18277752600546188,0.2904800468057401,0.6896945069551788,0.5625966253893301,0.15606837135042065,0.7134650250258857,0.2481526216277719,0.12209562077004567,0.425061622220374,0.76536559217202,0.0814802240706162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1
2663,0.20679831441144297,0.8851273148148148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.474957464007182,0.4611255995766623,0.6500270288212588,0.14887004416766064,0.4760733145484168,0.5086285608751475,0.4330120024724617,0.42639847393605373,0.24609591017347154,0.5743863733595996,0.7394227792365643,0.1838239160633583,0.19348962667803887,0.25371263695781154,0.6450483418017687,0.5158725864190329,0.1631597345594454,0.6451542477935628,0.22544979429203027,0.13710324374815464,0.5122665918456688,0.7101615360835,0.0875237759467941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1
2664,0.20615392441983701,0.863136574074074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5464760562367461,0.3998690037978833,0.639742040723424,0.14565162262699882,0.4554433190417827,0.5120087760497339,0.4457519087813765,0.5182075914597255,0.26726796533551217,0.5701451611298491,0.6764713067208814,0.2117582515407914,0.2190794744261431,0.21688010765079394,0.5832616379629221,0.4676837080222513,0.16778084296675588,0.5730174505145786,0.20057159163105087,0.16560781733026636,0.560142281754065,0.6413484602843545,0.08509141135180856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1
2665,0.20530604285193443,0.8344907407407407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5687154921926216,0.4644628284727833,0.6043587530703793,0.16562053233605725,0.5348734882080062,0.4956530573496641,0.4527994276058957,0.5783103841592039,0.2743154407938288,0.557932523455611,0.6018418099432014,0.19708496970173758,0.2204206282025678,0.19343349020534095,0.47621967200509846,0.409238395655992,0.1670173786878244,0.5062149919165732,0.18148927272369714,0.195223486553214,0.5528737386523264,0.581651319927691,0.09296812318370627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1
2666,0.20455142825650108,0.8090277777777776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5293739137789417,0.43198165433802976,0.5921912312813559,0.19847362546273092,0.6361475776722021,0.4990121762508517,0.43508471608274474,0.5432901075488529,0.2793187287937922,0.5451676964251958,0.5509822504440754,0.20267405197596017,0.2343055551292424,0.18097640859460468,0.3770287129795171,0.35068712371808103,0.1682513774625468,0.4689636720758584,0.17244352010865138,0.20957989057146328,0.5099117410779159,0.5326036980343064,0.07587265523099847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1
2667,0.20404269931575955,0.7916666666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.5015113248296742,0.40886725060107665,0.583713475527062,0.24794276822926592,0.67576231547855,0.5227081027085024,0.42847852916113094,0.5036946692794457,0.2979085059077614,0.5276108607189406,0.5219652686413212,0.21526403067297958,0.2538931332629603,0.18139652442697132,0.3169073894563789,0.30479846332057425,0.17482993399691765,0.450600360740448,0.18661652029045944,0.21110243865683245,0.4977865353277882,0.506972552307304,0.11132656362668245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1
